user_id,event_id,event_type,event_sub_event,event_average_rating,clicks
UK8TYNA,E11T100,Speed,Technical,3.86,244.1
UK8TYNA,E05M100,Sketching,Competition,4.73,44.9
UK8TYNA,E09M100,Sketching,Competition,3.48,87.0
UXSX0FG,E06R100,Webinar,Career,3.5,15.1
U6KEBEK,E11M142,Poster Making,Competition,3.38,95.1
U6KEBEK,E05T100,Reload,Technical,3.84,234.2
U6KEBEK,E10C100,Concerts,Cultural,3.88,160.2
U6KEBEK,E03R100,Webinar,Career,4.14,110.9
U6KEBEK,E09C100,Garba Night,Cultural,4.22,117.8
U1AQEKK,E03M100,Sketching,Competition,4.66,10.4
U1AQEKK,E02C121,Poetry,Cultural,3.57,96.9
UXGRGAX,E04C121,Poetry,Cultural,4.95,197.5
UXGRGAX,E04R100,Webinar,Career,4.59,292.5
UXGRGAX,E01C121,Poetry,Cultural,4.13,255.6
USVOPA4,E04R100,Webinar,Career,4.22,16.8
UJWDSFN,E02M100,Sketching,Competition,4.93,270.6
UJWDSFN,E04T100,Reload,Technical,4.27,237.1
UJWDSFN,E10M142,Poster Making,Competition,2.99,236.3
UJWDSFN,E01R100,Webinar,Career,3.89,142.8
UJWDSFN,E04M100,Sketching,Competition,3.52,125.4
UDNKX6P,E08M100,Sketching,Competition,3.73,97.8
UDNKX6P,E06C100,Concerts,Cultural,4.29,29.1
UDNKX6P,E07M142,Poster Making,Competition,4.31,76.2
UDNKX6P,E09T100,Reload,Technical,3.63,81.5
U33EUH5,E09T100,Reload,Technical,5.0,150.4
U33EUH5,E05R100,Webinar,Career,3.94,226.8
UPE8MTI,E02C100,Garba Night,Cultural,3.95,147.4
UUG4L7I,E05T100,Nimbus,Technical,2.99,26.8
U0X75DB,E05C121,Poetry,Cultural,4.49,287.8
U0X75DB,E09C121,Poetry,Cultural,4.14,283.4
U0X75DB,E04M142,Poster Making,Competition,3.97,237.7
U9QBJCQ,E02T100,Reload,Technical,3.64,297.5
UC8FN13,E07R100,Webinar,Career,3.81,167.9
UAD951B,E01R100,Webinar,Career,3.91,289.2
UAD951B,E06M100,Sketching,Competition,4.13,31.9
UAD951B,E05T100,Reload,Technical,4.12,116.0
UZILY35,E11R100,Webinar,Career,4.62,75.4
UMNR33R,E07R100,Webinar,Career,3.81,66.8
U94NTMZ,E06T100,Nimbus,Technical,3.96,50.8
U94NTMZ,E03M142,Poster Making,Competition,3.49,190.5
U94NTMZ,E07T100,Speed,Technical,3.94,236.6
U5GEKG4,E04T100,Nimbus,Technical,3.58,177.7
U5GEKG4,E06C100,Garba Night,Cultural,4.58,52.6
U5GEKG4,E08C121,Poetry,Cultural,4.39,245.2
U5GEKG4,E11R100,Webinar,Career,3.57,194.4
UBM9U2R,E08M142,Poster Making,Competition,3.76,122.6
U7TFL1D,E08C100,Concerts,Cultural,4.23,205.5
UZBFAN3,E11M142,Poster Making,Competition,3.73,85.4
UZBFAN3,E09T100,Reload,Technical,3.53,110.1
UB7RP1T,E01R100,Webinar,Career,4.16,276.1
UB7RP1T,E07C100,Garba Night,Cultural,3.66,94.2
UB7RP1T,E06T100,Speed,Technical,3.84,146.3
UB7RP1T,E08R100,Webinar,Career,3.51,268.1
UB7RP1T,E01C100,Garba Night,Cultural,3.87,215.2
UIXJPJ7,E04C100,Concerts,Cultural,3.76,28.0
UIXJPJ7,E12T100,Nimbus,Technical,3.43,52.7
UIXJPJ7,E07M142,Poster Making,Competition,3.41,12.3
UJ7PGNG,E10C100,Concerts,Cultural,4.58,193.0
UJ7PGNG,E03C100,Garba Night,Cultural,4.3,139.8
UJ7PGNG,E03R100,Webinar,Career,4.31,48.9
US91KSO,E07T100,Nimbus,Technical,3.75,287.8
US91KSO,E08R100,Webinar,Career,4.77,163.6
US91KSO,E02T100,Reload,Technical,4.13,80.1
US91KSO,E08C100,Concerts,Cultural,3.85,155.2
US91KSO,E03C100,Garba Night,Cultural,3.4,207.1
UXSCBCB,E12T100,Reload,Technical,4.11,32.1
UXSCBCB,E12M100,Sketching,Competition,4.77,89.7
UXSCBCB,E11C121,Poetry,Cultural,4.31,244.0
UXSCBCB,E07R100,Webinar,Career,3.48,143.3
UIP8LBY,E08R100,Webinar,Career,3.21,168.5
UIP8LBY,E09T100,Reload,Technical,4.37,135.5
UV5O1XQ,E08C121,Poetry,Cultural,4.15,22.7
UV5O1XQ,E01M142,Poster Making,Competition,4.07,58.1
U064Y26,E08C121,Poetry,Cultural,4.66,139.2
U064Y26,E04M100,Sketching,Competition,3.77,70.7
U064Y26,E09T100,Nimbus,Technical,4.22,24.5
U7OSOIS,E02C100,Garba Night,Cultural,3.24,254.7
U7OSOIS,E11M100,Sketching,Competition,4.67,294.5
U7OSOIS,E12M142,Poster Making,Competition,4.01,240.0
U7OSOIS,E02R100,Webinar,Career,4.59,257.6
U5FLEAZ,E02T100,Nimbus,Technical,4.73,80.2
U5H9WXU,E10C100,Garba Night,Cultural,3.3,288.6
U5H9WXU,E11M100,Sketching,Competition,3.69,67.1
U5H9WXU,E04R100,Webinar,Career,4.74,285.9
U5H9WXU,E08C100,Concerts,Cultural,4.52,298.5
U7PTBPU,E03C121,Poetry,Cultural,4.34,216.4
U7PTBPU,E06T100,Reload,Technical,3.79,294.5
U7PTBPU,E05R100,Webinar,Career,3.31,175.2
U7PTBPU,E02C100,Concerts,Cultural,4.09,85.3
U7PTBPU,E10T100,Speed,Technical,3.85,136.7
UC8FEPV,E11R100,Webinar,Career,3.15,182.1
UC8FEPV,E11M142,Poster Making,Competition,4.13,31.2
UC8FEPV,E05M142,Poster Making,Competition,4.61,190.5
U6XQAEL,E03T100,Nimbus,Technical,4.42,294.5
U6XQAEL,E09M142,Poster Making,Competition,5.0,65.1
U6XQAEL,E12M100,Sketching,Competition,3.67,239.9
U6XQAEL,E01C100,Concerts,Cultural,4.05,273.3
U6XQAEL,E11T100,Reload,Technical,3.56,283.7
UO6NKSG,E06T100,Nimbus,Technical,3.96,288.4
UO6NKSG,E09C100,Garba Night,Cultural,3.91,161.2
UO6NKSG,E03C100,Garba Night,Cultural,4.17,293.4
UO6NKSG,E10R100,Webinar,Career,3.9,229.6
UO6NKSG,E06M100,Sketching,Competition,3.58,56.9
U4CWQEU,E08R100,Webinar,Career,3.72,148.3
U4CWQEU,E09R100,Webinar,Career,3.9,218.3
U4CWQEU,E11T100,Speed,Technical,4.75,81.7
U4CWQEU,E12C121,Poetry,Cultural,3.74,195.8
UFOLO0A,E05M100,Sketching,Competition,4.81,203.3
UFOLO0A,E02T100,Reload,Technical,4.38,57.2
UM8NSXD,E03M100,Sketching,Competition,3.79,173.9
UM8NSXD,E05C121,Poetry,Cultural,4.15,233.8
UU4DS9E,E04M142,Poster Making,Competition,3.2,154.7
US99OST,E12T100,Reload,Technical,5.0,13.5
US99OST,E06T100,Nimbus,Technical,3.32,12.6
U4W0YVR,E05T100,Reload,Technical,4.54,113.5
U4W0YVR,E09C100,Concerts,Cultural,3.42,278.6
U4W0YVR,E09R100,Webinar,Career,3.23,76.3
U4W0YVR,E01C100,Concerts,Cultural,4.08,194.0
UEDP122,E04C100,Garba Night,Cultural,4.27,74.4
UEDP122,E12C100,Garba Night,Cultural,4.47,103.3
UEDP122,E08T100,Nimbus,Technical,4.23,255.9
UEDP122,E04M100,Sketching,Competition,2.58,221.4
UEDP122,E10M142,Poster Making,Competition,4.18,37.7
U7IOROD,E02T100,Nimbus,Technical,3.84,134.3
U7IOROD,E11R100,Webinar,Career,3.85,18.5
U7IOROD,E03C100,Garba Night,Cultural,3.63,149.5
U7IOROD,E03C100,Concerts,Cultural,4.78,202.1
U7IOROD,E08T100,Speed,Technical,5.0,44.4
U8RRGOO,E12T100,Nimbus,Technical,4.07,93.8
ULQQ7V0,E05C100,Concerts,Cultural,3.55,125.4
ULQQ7V0,E04T100,Speed,Technical,4.44,276.7
U1ZN4VR,E10R100,Webinar,Career,3.52,298.0
U1ZN4VR,E08R100,Webinar,Career,5.0,23.0
U1ZN4VR,E05M142,Poster Making,Competition,4.22,230.7
UW1YWQY,E10M142,Poster Making,Competition,5.0,117.8
UW1YWQY,E05M100,Sketching,Competition,4.45,123.8
UW1YWQY,E08T100,Reload,Technical,3.17,228.7
U5WRJYT,E08R100,Webinar,Career,4.35,276.3
U5WRJYT,E12M142,Poster Making,Competition,4.2,285.8
UZ277A5,E08C100,Garba Night,Cultural,4.36,177.4
UZ277A5,E06C100,Garba Night,Cultural,3.44,113.6
UBTLWVE,E04T100,Speed,Technical,4.36,238.4
UBTLWVE,E04T100,Nimbus,Technical,4.01,82.8
UDVFOF2,E10C121,Poetry,Cultural,3.97,173.6
UDVFOF2,E06T100,Nimbus,Technical,4.43,114.0
U7YRRBO,E06R100,Webinar,Career,3.51,200.4
U7YRRBO,E07R100,Webinar,Career,3.67,79.7
U7YRRBO,E10R100,Webinar,Career,2.85,65.6
UY1X0JI,E04T100,Speed,Technical,3.6,276.3
UY1X0JI,E02M142,Poster Making,Competition,3.54,39.5
UY1X0JI,E09T100,Speed,Technical,4.04,156.7
UY1X0JI,E06T100,Reload,Technical,3.25,74.0
UY1X0JI,E08C100,Concerts,Cultural,4.22,21.3
UDDYNBI,E06T100,Nimbus,Technical,4.15,20.4
U45XKD0,E05M142,Poster Making,Competition,3.84,60.8
U45XKD0,E08T100,Reload,Technical,4.46,261.4
U45XKD0,E04M142,Poster Making,Competition,4.4,91.9
U45XKD0,E04R100,Webinar,Career,3.82,285.6
UJAMU4C,E01R100,Webinar,Career,3.99,178.7
UJAMU4C,E01M142,Poster Making,Competition,4.09,136.6
UJAMU4C,E03C100,Concerts,Cultural,3.79,178.2
UJUGIJE,E12R100,Webinar,Career,3.63,159.8
UJUGIJE,E07M100,Sketching,Competition,4.26,230.0
UJUGIJE,E02C100,Concerts,Cultural,3.76,91.9
UJUGIJE,E01T100,Speed,Technical,3.96,112.4
U9W0WC6,E03C100,Concerts,Cultural,4.33,269.3
UWWNVYS,E12M142,Poster Making,Competition,3.89,284.5
UOWW7GI,E08R100,Webinar,Career,4.46,268.8
UFHXYCN,E06R100,Webinar,Career,4.59,131.6
UFHXYCN,E11R100,Webinar,Career,4.24,236.3
UGO4P0S,E10C100,Concerts,Cultural,3.56,148.1
UGO4P0S,E07M100,Sketching,Competition,3.93,154.3
U2HCE4K,E03C121,Poetry,Cultural,3.83,69.4
U2HCE4K,E11M100,Sketching,Competition,2.87,181.4
U2HCE4K,E12R100,Webinar,Career,3.57,64.0
UPEI9IY,E09R100,Webinar,Career,4.26,106.2
UPEI9IY,E01R100,Webinar,Career,4.34,258.0
UPEI9IY,E02C100,Concerts,Cultural,4.29,70.1
UPEI9IY,E06C100,Garba Night,Cultural,3.29,30.6
UUVAOKG,E07T100,Speed,Technical,4.5,30.0
UN881U4,E01C100,Garba Night,Cultural,4.03,282.8
UN881U4,E02M100,Sketching,Competition,4.04,157.0
UN881U4,E07R100,Webinar,Career,4.1,128.7
UN881U4,E12R100,Webinar,Career,3.66,245.2
UN881U4,E11M100,Sketching,Competition,3.91,252.4
UR8NEZZ,E04M142,Poster Making,Competition,4.64,106.3
UR8NEZZ,E07M100,Sketching,Competition,4.71,211.1
U53PUQO,E10R100,Webinar,Career,4.21,233.6
UZ7M2YX,E10M100,Sketching,Competition,3.08,199.8
UZ7M2YX,E11C100,Concerts,Cultural,3.44,54.0
UZ7M2YX,E02T100,Speed,Technical,3.47,264.0
UZ7M2YX,E03C100,Garba Night,Cultural,4.92,166.3
UCSW9CK,E03M100,Sketching,Competition,3.64,91.9
UCSW9CK,E05R100,Webinar,Career,4.51,133.3
UCSW9CK,E09M100,Sketching,Competition,4.23,20.9
UWUBMNQ,E04R100,Webinar,Career,4.06,47.1
UWUBMNQ,E12T100,Reload,Technical,3.73,232.0
UWUBMNQ,E09T100,Speed,Technical,4.13,10.0
U3JAOAY,E08R100,Webinar,Career,4.15,130.8
U3JAOAY,E10T100,Speed,Technical,3.32,161.5
U3JAOAY,E07T100,Reload,Technical,4.55,25.8
U3JAOAY,E07T100,Reload,Technical,3.4,292.2
U3JAOAY,E06T100,Nimbus,Technical,3.82,75.6
UELFU9X,E10C100,Concerts,Cultural,5.0,98.2
UELFU9X,E07C100,Concerts,Cultural,3.71,98.1
UELFU9X,E03T100,Nimbus,Technical,4.11,76.8
UELFU9X,E06C100,Garba Night,Cultural,4.17,10.4
UELFU9X,E11C100,Garba Night,Cultural,4.0,221.5
UNKU6UL,E03R100,Webinar,Career,4.19,290.4
UNKU6UL,E01R100,Webinar,Career,3.88,75.0
UNKU6UL,E08R100,Webinar,Career,4.24,202.3
UBYWPYD,E06T100,Reload,Technical,4.34,225.1
UBYWPYD,E02T100,Nimbus,Technical,3.21,256.0
UBYWPYD,E08M142,Poster Making,Competition,4.08,132.6
UBYWPYD,E07T100,Speed,Technical,4.41,97.8
UBYWPYD,E10R100,Webinar,Career,4.85,104.3
UZ2WXB4,E02T100,Nimbus,Technical,4.32,216.7
UZ2WXB4,E12T100,Reload,Technical,3.86,246.9
UZ2WXB4,E12M142,Poster Making,Competition,3.95,62.7
UL8QAT6,E05M100,Sketching,Competition,3.89,117.6
UL8QAT6,E12T100,Nimbus,Technical,3.7,271.6
UIOE1OB,E02T100,Reload,Technical,4.69,243.9
UIOE1OB,E09R100,Webinar,Career,3.53,295.6
UIOE1OB,E06R100,Webinar,Career,4.19,228.7
UGO6EZC,E11T100,Nimbus,Technical,3.54,124.0
UGO6EZC,E10T100,Reload,Technical,3.26,181.3
UGO6EZC,E06M142,Poster Making,Competition,4.3,201.7
UGO6EZC,E06R100,Webinar,Career,4.36,32.8
UKZ322Y,E09C100,Concerts,Cultural,3.69,167.9
UKZ322Y,E01T100,Reload,Technical,4.57,215.7
UKZ322Y,E11C100,Garba Night,Cultural,4.06,58.5
UKZ322Y,E07C100,Concerts,Cultural,3.2,236.4
UKZ322Y,E05R100,Webinar,Career,4.01,179.3
UCDT809,E07M100,Sketching,Competition,3.54,286.1
UCDT809,E02R100,Webinar,Career,3.48,22.3
UCDT809,E01T100,Speed,Technical,2.91,86.9
UYJITTG,E01T100,Reload,Technical,4.29,184.5
UYJITTG,E07M100,Sketching,Competition,4.64,96.0
UYJITTG,E11R100,Webinar,Career,3.18,217.2
U8S1079,E12M100,Sketching,Competition,3.13,230.1
U8S1079,E08M100,Sketching,Competition,3.86,39.7
UE9J697,E10M100,Sketching,Competition,3.9,159.0
UE9J697,E06T100,Nimbus,Technical,4.07,157.6
UE9J697,E12T100,Reload,Technical,3.51,117.1
UE9J697,E07T100,Speed,Technical,4.06,280.5
UDK02PT,E05R100,Webinar,Career,3.27,250.0
UDK02PT,E08C100,Concerts,Cultural,3.89,212.2
UDK02PT,E02R100,Webinar,Career,4.69,217.2
UDK02PT,E09C100,Garba Night,Cultural,3.62,143.9
UDK02PT,E05R100,Webinar,Career,3.6,277.1
U8N61XA,E09T100,Reload,Technical,3.41,211.4
U8N61XA,E07M100,Sketching,Competition,4.83,221.4
U8N61XA,E06C100,Garba Night,Cultural,3.76,259.9
U8N61XA,E08T100,Reload,Technical,3.88,89.5
U8N61XA,E04R100,Webinar,Career,3.94,244.1
U7QIQRD,E09T100,Reload,Technical,3.72,66.6
U7QIQRD,E05R100,Webinar,Career,4.82,110.1
U7QIQRD,E10C100,Garba Night,Cultural,5.0,107.3
U2KV2HK,E08C121,Poetry,Cultural,4.61,293.8
U9PYZ6F,E04T100,Reload,Technical,4.45,258.4
UR6LU50,E08M100,Sketching,Competition,4.77,213.3
UR6LU50,E03R100,Webinar,Career,4.13,220.8
UR6LU50,E07M142,Poster Making,Competition,2.83,173.0
UR6LU50,E10M100,Sketching,Competition,3.76,284.7
UEMHKBI,E12M142,Poster Making,Competition,4.24,153.9
UEMHKBI,E11C100,Garba Night,Cultural,4.1,120.4
U5DFMAK,E10C121,Poetry,Cultural,3.63,57.3
U5DFMAK,E09T100,Reload,Technical,3.11,238.0
U5DFMAK,E05R100,Webinar,Career,3.55,223.0
UIU683U,E04M142,Poster Making,Competition,3.86,121.5
UIU683U,E09R100,Webinar,Career,4.67,17.3
UA74Q8S,E06M100,Sketching,Competition,4.9,253.3
UA74Q8S,E09R100,Webinar,Career,3.73,13.3
UHH3P72,E09R100,Webinar,Career,3.89,214.1
UHH3P72,E03R100,Webinar,Career,4.09,291.4
UHH3P72,E12T100,Nimbus,Technical,4.74,136.9
UHH3P72,E06M100,Sketching,Competition,5.0,78.1
U65ECDH,E04M100,Sketching,Competition,4.61,214.4
U65ECDH,E02R100,Webinar,Career,4.14,247.0
U65ECDH,E03T100,Speed,Technical,4.13,168.5
UULLNS0,E08R100,Webinar,Career,3.55,290.4
UULLNS0,E05C100,Garba Night,Cultural,4.43,25.0
UULLNS0,E02M142,Poster Making,Competition,4.01,156.4
UULLNS0,E07M142,Poster Making,Competition,3.71,218.4
UWL3QSN,E12R100,Webinar,Career,3.55,260.2
UQQG55O,E08M100,Sketching,Competition,3.79,62.0
UQQG55O,E03C100,Garba Night,Cultural,3.83,242.0
UQQG55O,E10R100,Webinar,Career,3.36,170.3
UQQG55O,E12R100,Webinar,Career,4.23,125.0
UQQG55O,E03R100,Webinar,Career,4.72,48.2
UNLTL8W,E08T100,Speed,Technical,4.54,260.9
UNLTL8W,E05M100,Sketching,Competition,3.99,55.6
U2539I6,E01T100,Nimbus,Technical,3.71,99.8
U2539I6,E01T100,Reload,Technical,4.18,94.1
U2539I6,E03M142,Poster Making,Competition,5.0,262.7
U2539I6,E02R100,Webinar,Career,3.4,205.1
U2539I6,E02M100,Sketching,Competition,3.7,241.0
UCR3812,E04C100,Concerts,Cultural,3.83,82.6
UCR3812,E07T100,Speed,Technical,3.91,191.2
UCR3812,E12R100,Webinar,Career,3.87,175.8
UCR3812,E08T100,Speed,Technical,4.16,251.5
US33OF6,E04T100,Nimbus,Technical,4.25,272.8
US33OF6,E11C100,Garba Night,Cultural,3.48,13.5
US33OF6,E02T100,Speed,Technical,3.76,205.5
U0DZV9X,E09C100,Garba Night,Cultural,4.56,25.0
U0DZV9X,E02M142,Poster Making,Competition,3.6,169.2
U0DZV9X,E09T100,Speed,Technical,3.29,93.4
U0DZV9X,E05R100,Webinar,Career,3.45,99.0
U3C5BRA,E10R100,Webinar,Career,4.64,112.4
U3C5BRA,E11R100,Webinar,Career,3.23,190.2
U3C5BRA,E06T100,Reload,Technical,4.36,106.9
UP6ICU0,E03M142,Poster Making,Competition,4.51,222.5
UP6ICU0,E08M142,Poster Making,Competition,3.92,127.3
UP6ICU0,E03C100,Garba Night,Cultural,4.5,29.8
UB3I3JW,E01R100,Webinar,Career,4.01,237.3
UB3I3JW,E11T100,Reload,Technical,4.04,92.9
UB3I3JW,E11M142,Poster Making,Competition,3.72,135.5
UB3I3JW,E10T100,Nimbus,Technical,5.0,208.8
UB3I3JW,E12C100,Garba Night,Cultural,3.94,106.4
UHVL336,E03R100,Webinar,Career,3.7,26.4
UBE1KXA,E04T100,Reload,Technical,3.58,118.4
UBE1KXA,E11C100,Concerts,Cultural,3.64,283.9
U5UP9CW,E02M100,Sketching,Competition,3.86,196.1
U5UP9CW,E10R100,Webinar,Career,3.59,204.7
U5UP9CW,E02C100,Concerts,Cultural,4.26,193.4
U5UP9CW,E08T100,Speed,Technical,4.67,67.7
U5UP9CW,E06C100,Concerts,Cultural,3.18,131.3
UWOH2UX,E09M142,Poster Making,Competition,3.24,227.8
UWOH2UX,E01C121,Poetry,Cultural,3.66,39.4
UWOH2UX,E07R100,Webinar,Career,2.72,90.6
UWOH2UX,E02T100,Nimbus,Technical,3.21,90.1
UWOH2UX,E11M142,Poster Making,Competition,4.43,135.3
U9SJTVO,E12T100,Nimbus,Technical,3.76,294.3
U9SJTVO,E09C100,Garba Night,Cultural,3.53,29.6
U9SJTVO,E01R100,Webinar,Career,4.11,160.4
U9SJTVO,E03R100,Webinar,Career,4.42,62.0
U51LKPP,E01C100,Garba Night,Cultural,3.8,291.5
U51LKPP,E12R100,Webinar,Career,3.8,42.9
U51LKPP,E04C100,Concerts,Cultural,3.77,127.0
U6DZTGD,E11C121,Poetry,Cultural,4.17,224.0
U6DZTGD,E05C100,Garba Night,Cultural,3.57,214.3
UO7189Q,E07M142,Poster Making,Competition,3.83,132.6
UJ9P29N,E10M100,Sketching,Competition,3.65,110.5
UJ9P29N,E01C100,Concerts,Cultural,4.06,125.3
UJ9P29N,E04C121,Poetry,Cultural,4.34,86.6
UJ9P29N,E03C100,Concerts,Cultural,3.58,69.5
UNNORMJ,E01R100,Webinar,Career,3.96,150.1
UNNORMJ,E05R100,Webinar,Career,3.88,87.9
UNNORMJ,E02C121,Poetry,Cultural,3.9,93.4
UNNORMJ,E10M142,Poster Making,Competition,3.88,200.5
UNNORMJ,E12M100,Sketching,Competition,4.27,290.9
UA2MUMW,E05C100,Concerts,Cultural,3.86,185.1
UA2MUMW,E02R100,Webinar,Career,3.96,32.3
UA2MUMW,E02T100,Speed,Technical,3.87,31.9
UA2MUMW,E11R100,Webinar,Career,4.24,285.9
UG7XPJ9,E02M100,Sketching,Competition,2.87,96.2
UG7XPJ9,E12M100,Sketching,Competition,2.94,36.7
UG7XPJ9,E08M142,Poster Making,Competition,4.56,183.7
UG7XPJ9,E05C121,Poetry,Cultural,3.86,190.9
UG7XPJ9,E03M142,Poster Making,Competition,4.0,198.1
U5NSGL1,E03C100,Garba Night,Cultural,3.68,87.5
U5NSGL1,E10R100,Webinar,Career,4.57,14.4
UQDK8WG,E11R100,Webinar,Career,4.15,289.9
UN17TP2,E07R100,Webinar,Career,3.43,82.8
UN17TP2,E06M100,Sketching,Competition,4.25,206.0
U0DE4N7,E06M100,Sketching,Competition,4.2,214.9
UKASPU6,E06R100,Webinar,Career,4.1,186.9
UKASPU6,E11M100,Sketching,Competition,3.68,100.7
UKASPU6,E05M100,Sketching,Competition,4.5,88.6
UKASPU6,E06M142,Poster Making,Competition,4.03,183.3
UG3UJWT,E02C100,Garba Night,Cultural,3.51,261.2
UG3UJWT,E10T100,Reload,Technical,4.34,284.6
UG3UJWT,E11M100,Sketching,Competition,4.1,40.7
UCCP6V1,E11M142,Poster Making,Competition,3.9,54.9
UCCP6V1,E11R100,Webinar,Career,4.36,284.0
UNHXEA2,E03C100,Garba Night,Cultural,3.97,223.6
UNHXEA2,E05R100,Webinar,Career,4.49,266.1
UNHXEA2,E05T100,Speed,Technical,3.37,68.8
UNHXEA2,E11R100,Webinar,Career,3.76,180.4
UYWOJ5N,E04T100,Reload,Technical,5.0,213.3
UYWOJ5N,E03T100,Reload,Technical,3.78,207.2
UYWOJ5N,E02M100,Sketching,Competition,4.09,128.4
UYWOJ5N,E01C100,Concerts,Cultural,4.45,14.5
UYWOJ5N,E02T100,Speed,Technical,3.6,179.0
UPDYHG1,E04R100,Webinar,Career,4.31,83.4
UPDYHG1,E08T100,Reload,Technical,4.39,140.6
UZZLJMW,E07T100,Speed,Technical,4.47,287.7
UZZLJMW,E01C121,Poetry,Cultural,4.37,125.7
UZZLJMW,E04C121,Poetry,Cultural,4.21,253.5
UZZLJMW,E01M142,Poster Making,Competition,4.69,64.7
U4BMN5R,E01M100,Sketching,Competition,4.85,205.0
U4BMN5R,E08T100,Nimbus,Technical,3.39,293.3
UNHLKAU,E03C100,Concerts,Cultural,4.48,39.5
UNHLKAU,E01C121,Poetry,Cultural,3.68,12.4
U6U06IQ,E08T100,Reload,Technical,3.58,135.7
U6U06IQ,E02T100,Nimbus,Technical,4.19,36.9
U6U06IQ,E04M100,Sketching,Competition,4.01,227.0
U6U06IQ,E03C100,Concerts,Cultural,4.72,275.2
U6U06IQ,E12M142,Poster Making,Competition,3.86,135.9
U30JHM4,E06M100,Sketching,Competition,4.0,85.0
U30JHM4,E07T100,Nimbus,Technical,4.24,136.0
U30JHM4,E04C100,Concerts,Cultural,3.45,219.8
U30JHM4,E09R100,Webinar,Career,4.27,12.6
UP277VV,E07T100,Reload,Technical,3.21,180.9
UP277VV,E06M142,Poster Making,Competition,3.28,187.9
UP277VV,E03R100,Webinar,Career,4.24,194.9
UP277VV,E05C121,Poetry,Cultural,3.3,80.2
UP277VV,E08C100,Concerts,Cultural,3.07,217.1
UN71CU8,E08T100,Speed,Technical,4.44,36.5
UN71CU8,E11R100,Webinar,Career,3.59,67.8
UMOA37R,E01R100,Webinar,Career,3.79,264.5
UMOA37R,E02C100,Concerts,Cultural,4.95,224.2
UMOA37R,E05T100,Nimbus,Technical,3.54,14.0
UI283XA,E05R100,Webinar,Career,4.04,82.0
UI283XA,E08T100,Reload,Technical,4.02,72.2
UI283XA,E06T100,Speed,Technical,3.89,88.5
UJ3WC7T,E08C100,Concerts,Cultural,3.93,81.8
UJ3WC7T,E03R100,Webinar,Career,2.92,28.1
UJ3WC7T,E10R100,Webinar,Career,3.8,143.1
UJ3WC7T,E02C100,Garba Night,Cultural,4.38,222.5
UGWIKLP,E11T100,Speed,Technical,3.75,186.0
UGWIKLP,E12C100,Concerts,Cultural,3.86,205.1
UGWIKLP,E04R100,Webinar,Career,4.69,33.5
UGWIKLP,E06T100,Reload,Technical,3.52,285.9
UHNI6JQ,E10T100,Nimbus,Technical,3.77,253.2
UHNI6JQ,E01R100,Webinar,Career,3.26,243.5
UHNI6JQ,E07C121,Poetry,Cultural,4.04,248.7
UHNI6JQ,E12C100,Concerts,Cultural,3.07,280.5
UHNI6JQ,E01C100,Garba Night,Cultural,4.37,167.8
U8E4CE5,E05R100,Webinar,Career,3.77,68.1
U8E4CE5,E05M100,Sketching,Competition,3.96,188.9
U8E4CE5,E10T100,Reload,Technical,3.61,225.4
U8E4CE5,E01T100,Nimbus,Technical,4.17,224.0
U8E4CE5,E01T100,Nimbus,Technical,4.55,161.2
U4RPOYI,E09R100,Webinar,Career,4.17,29.9
U4RPOYI,E09T100,Reload,Technical,4.24,117.6
U4RPOYI,E09T100,Reload,Technical,4.04,277.0
U4RPOYI,E02C100,Garba Night,Cultural,4.23,179.5
UKRU8SD,E01C100,Garba Night,Cultural,4.1,166.1
UKRU8SD,E12M142,Poster Making,Competition,5.0,88.0
UKRU8SD,E08M100,Sketching,Competition,4.76,116.9
UKRU8SD,E01M100,Sketching,Competition,4.43,269.7
UPMIRAL,E06T100,Nimbus,Technical,3.31,203.3
UPMIRAL,E11R100,Webinar,Career,3.69,238.3
UPMIRAL,E05C121,Poetry,Cultural,3.59,141.8
UPMIRAL,E07T100,Reload,Technical,3.95,192.8
UDCH2GK,E09R100,Webinar,Career,3.53,82.0
UZ7NGLS,E06M100,Sketching,Competition,3.6,214.6
UZ7NGLS,E12T100,Speed,Technical,4.21,134.0
UZ7NGLS,E09M100,Sketching,Competition,3.96,138.3
UZ7NGLS,E06T100,Speed,Technical,4.69,198.3
UIT1T2R,E10C121,Poetry,Cultural,2.96,281.5
UIT1T2R,E05M142,Poster Making,Competition,3.67,28.6
UIT1T2R,E05C121,Poetry,Cultural,3.48,249.2
UIT1T2R,E07M142,Poster Making,Competition,4.38,94.8
UIT1T2R,E09T100,Speed,Technical,4.6,138.7
U82O2FR,E07T100,Reload,Technical,4.29,16.4
U82O2FR,E07T100,Speed,Technical,2.82,97.3
U82O2FR,E04R100,Webinar,Career,4.12,155.8
U0UTOL7,E06T100,Reload,Technical,3.7,26.3
U0UTOL7,E02R100,Webinar,Career,3.71,152.4
U0UTOL7,E05R100,Webinar,Career,3.16,278.9
U0UTOL7,E03R100,Webinar,Career,3.5,40.6
UIRMMG8,E12M142,Poster Making,Competition,3.14,231.7
UIRMMG8,E11C100,Garba Night,Cultural,3.76,128.8
UQJN5V3,E10M100,Sketching,Competition,4.69,200.0
UL5M0JB,E12M100,Sketching,Competition,4.76,85.5
UL5M0JB,E08T100,Speed,Technical,4.55,56.3
